sample,input_row,name,ra_deg,dec_deg,coordinate_source,search_radius_arcsec,optical_counterpart_identified,transient_redshift,status,candidate_count,nearest_name,nearest_ra_deg,nearest_dec_deg,nearest_z,nearest_sep_arcsec,aladin_path,aladin_notebook_path,cat_table_path,error
WXT_results,96,EP250704a,300.8719,12.0232,fxt_ra/fxt_dec,20.0,False,0.661,no_candidates,0,,,,,,examples/WXT_results_summary_data/EP250704a/aladin.html,examples/WXT_results_summary_data/EP250704a/aladin.ipynb,examples/WXT_results_summary_data/EP250704a/cat_table.csv,
WXT_results,97,EP250706a,284.02,32.329,wxt_ra/wxt_dec,190.0,False,,success,1,WISE J185558.64+321851.6,283.994354,32.31435,0.0712995,94.17392056150749,examples/WXT_results_summary_data/EP250706a/aladin.html,examples/WXT_results_summary_data/EP250706a/aladin.ipynb,examples/WXT_results_summary_data/EP250706a/cat_table.csv,
WXT_results,98,EP250711a,292.1585,4.7024,fxt_ra/fxt_dec,20.0,False,,no_candidates,0,,,,,,examples/WXT_results_summary_data/EP250711a/aladin.html,examples/WXT_results_summary_data/EP250711a/aladin.ipynb,examples/WXT_results_summary_data/EP250711a/cat_table.csv,
WXT_results,99,EP250730a,313.2746,-4.6429,fxt_ra/fxt_dec,20.0,False,,no_candidates,0,,,,,,examples/WXT_results_summary_data/EP250730a/aladin.html,examples/WXT_results_summary_data/EP250730a/aladin.ipynb,examples/WXT_results_summary_data/EP250730a/cat_table.csv,
WXT_results,100,EP250806a,335.1027,-26.8746,fxt_ra/fxt_dec,20.0,False,,no_candidates,0,,,,,,examples/WXT_results_summary_data/EP250806a/aladin.html,examples/WXT_results_summary_data/EP250806a/aladin.ipynb,examples/WXT_results_summary_data/EP250806a/cat_table.csv,
WXT_results,101,EP250807a,281.311,14.383,wxt_ra/wxt_dec,190.0,False,,success,1,WISEA J184508.15+142043.,281.283936,14.345414,0.0896229,164.97615946539383,examples/WXT_results_summary_data/EP250807a/aladin.html,examples/WXT_results_summary_data/EP250807a/aladin.ipynb,examples/WXT_results_summary_data/EP250807a/cat_table.csv,
WXT_results,102,EP250812a,30.993,-9.3191,fxt_ra/fxt_dec,20.0,False,,no_candidates,0,,,,,,examples/WXT_results_summary_data/EP250812a/aladin.html,examples/WXT_results_summary_data/EP250812a/aladin.ipynb,examples/WXT_results_summary_data/EP250812a/cat_table.csv,
WXT_results,103,EP250821a,289.8863,-43.3809,fxt_ra/fxt_dec,20.0,False,0.577,no_candidates,0,,,,,,examples/WXT_results_summary_data/EP250821a/aladin.html,examples/WXT_results_summary_data/EP250821a/aladin.ipynb,examples/WXT_results_summary_data/EP250821a/cat_table.csv,
WXT_results,104,EP250827a,3.4682,-56.4977,fxt_ra/fxt_dec,20.0,False,1.613,no_candidates,0,,,,,,examples/WXT_results_summary_data/EP250827a/aladin.html,examples/WXT_results_summary_data/EP250827a/aladin.ipynb,examples/WXT_results_summary_data/EP250827a/cat_table.csv,
WXT_results,105,EP250827b,36.58605,37.49997778,optical_counterpart,20.0,True,0.12,no_candidates,0,,,,,,examples/WXT_results_summary_data/EP250827b/aladin.html,examples/WXT_results_summary_data/EP250827b/aladin.ipynb,examples/WXT_results_summary_data/EP250827b/cat_table.csv,
WXT_results,106,EP250828a,327.8936,20.5432,fxt_ra/fxt_dec,20.0,False,,no_candidates,0,,,,,,examples/WXT_results_summary_data/EP250828a/aladin.html,examples/WXT_results_summary_data/EP250828a/aladin.ipynb,examples/WXT_results_summary_data/EP250828a/cat_table.csv,
WXT_results,107,EP250830a,105.733,-64.858,wxt_ra/wxt_dec,190.0,False,,no_candidates,0,,,,,,examples/WXT_results_summary_data/EP250830a/aladin.html,examples/WXT_results_summary_data/EP250830a/aladin.ipynb,examples/WXT_results_summary_data/EP250830a/cat_table.csv,
WXT_results,108,EP250831a,42.9804,-36.1879,fxt_ra/fxt_dec,20.0,False,,no_candidates,0,,,,,,examples/WXT_results_summary_data/EP250831a/aladin.html,examples/WXT_results_summary_data/EP250831a/aladin.ipynb,examples/WXT_results_summary_data/EP250831a/cat_table.csv,
EP_transients,2,EP251212a,134.049,-23.2997,RA/Dec,20.0,False,,no_candidates,0,,,,,,examples/EP_data/EP251212a/aladin.html,examples/EP_data/EP251212a/aladin.ipynb,examples/EP_data/EP251212a/cat_table.csv,
EP_transients,3,EP251214b,144.388,-22.872,RA/Dec,190.0,False,,success,1,DESI J093729.05-225022.1,144.371033,-22.83946,0.0531644,129.96449271180688,examples/EP_data/EP251214b/aladin.html,examples/EP_data/EP251214b/aladin.ipynb,examples/EP_data/EP251214b/cat_table.csv,
EP_transients,4,EP251220a,17.316,19.0935,RA/Dec,20.0,True,2.375,no_candidates,0,,,,,,examples/EP_data/EP251220a/aladin.html,examples/EP_data/EP251220a/aladin.ipynb,examples/EP_data/EP251220a/cat_table.csv,
EP_transients,5,EP251221a,104.531,23.374,RA/Dec,190.0,False,,success,1,WISE J065759.66+232341,104.498589,23.394739,0.0802679,130.55153242966176,examples/EP_data/EP251221a/aladin.html,examples/EP_data/EP251221a/aladin.ipynb,examples/EP_data/EP251221a/cat_table.csv,
EP_transients,6,EP251222a,62.5014,-1.4795,RA/Dec,20.0,True,0.505,no_candidates,0,,,,,,examples/EP_data/EP251222a/aladin.html,examples/EP_data/EP251222a/aladin.ipynb,examples/EP_data/EP251222a/cat_table.csv,
EP_transients,7,EP251229a,124.1027,37.2068,RA/Dec,20.0,False,,success,1,DESI J081623.97+371242.7,124.099861,37.211864,0.0969803,19.965084690147624,examples/EP_data/EP251229a/aladin.html,examples/EP_data/EP251229a/aladin.ipynb,examples/EP_data/EP251229a/cat_table.csv,
EP_transients,8,EP260101a,46.0605,39.438,RA/Dec,20.0,False,,no_candidates,0,,,,,,examples/EP_data/EP260101a/aladin.html,examples/EP_data/EP260101a/aladin.ipynb,examples/EP_data/EP260101a/cat_table.csv,
EP_transients,9,EP260104a,178.531,16.486,RA/Dec,190.0,False,,success,1,DESI J115403.86+162754.0,178.516068,16.465002,0.0375178,91.49576435926822,examples/EP_data/EP260104a/aladin.html,examples/EP_data/EP260104a/aladin.ipynb,examples/EP_data/EP260104a/cat_table.csv,
EP_transients,10,EP260105a,181.0158,22.7089,RA/Dec,20.0,False,,no_candidates,0,,,,,,examples/EP_data/EP260105a/aladin.html,examples/EP_data/EP260105a/aladin.ipynb,examples/EP_data/EP260105a/cat_table.csv,
EP_transients,11,EP260105b,158.3695,17.6123,RA/Dec,20.0,False,,no_candidates,0,,,,,,examples/EP_data/EP260105b/aladin.html,examples/EP_data/EP260105b/aladin.ipynb,examples/EP_data/EP260105b/cat_table.csv,
EP_transients,12,EP260110a,199.4371,65.8476,RA/Dec,20.0,False,,no_candidates,0,,,,,,examples/EP_data/EP260110a/aladin.html,examples/EP_data/EP260110a/aladin.ipynb,examples/EP_data/EP260110a/cat_table.csv,
EP_transients,13,EP260116a,113.7617,6.3244,RA/Dec,20.0,False,,no_candidates,0,,,,,,examples/EP_data/EP260116a/aladin.html,examples/EP_data/EP260116a/aladin.ipynb,examples/EP_data/EP260116a/cat_table.csv,
EP_transients,14,EP260119a,158.1047,65.4975,RA/Dec,20.0,True,5.47,no_candidates,0,,,,,,examples/EP_data/EP260119a/aladin.html,examples/EP_data/EP260119a/aladin.ipynb,examples/EP_data/EP260119a/cat_table.csv,
EP_transients,15,EP260126a,103.7551,37.7053,RA/Dec,20.0,True,,no_candidates,0,,,,,,examples/EP_data/EP260126a/aladin.html,examples/EP_data/EP260126a/aladin.ipynb,examples/EP_data/EP260126a/cat_table.csv,
EP_transients,16,EP260128a,128.3233,-10.2767,RA/Dec,20.0,False,,no_candidates,0,,,,,,examples/EP_data/EP260128a/aladin.html,examples/EP_data/EP260128a/aladin.ipynb,examples/EP_data/EP260128a/cat_table.csv,
EP_transients,17,WXT J031644+08316,172.543,-39.765,RA/Dec,190.0,False,,success,2,DESI J113008.84-394807.9,172.536819,-39.8022,0.0643346,135.00727078333503,examples/EP_data/WXT_J031644+08316/aladin.html,examples/EP_data/WXT_J031644+08316/aladin.ipynb,examples/EP_data/WXT_J031644+08316/cat_table.csv,
EP_transients,18,1RXSJ052540.6+425139,81.419,42.861,RA/Dec,190.0,False,,no_candidates,0,,,,,,examples/EP_data/1RXSJ052540.6+425139/aladin.html,examples/EP_data/1RXSJ052540.6+425139/aladin.ipynb,examples/EP_data/1RXSJ052540.6+425139/cat_table.csv,
EP_transients,19,WXT J001838+115903,4.658,11.984,RA/Dec,190.0,False,,success,1,DESI J001838.19+120112.2,4.659136,12.020051,0.070276,129.84523267080533,examples/EP_data/WXT_J001838+115903/aladin.html,examples/EP_data/WXT_J001838+115903/aladin.ipynb,examples/EP_data/WXT_J001838+115903/cat_table.csv,
EP_transients,20,WXT J030902+581637,47.261,58.258,RA/Dec,190.0,False,,no_candidates,0,,,,,,examples/EP_data/WXT_J030902+581637/aladin.html,examples/EP_data/WXT_J030902+581637/aladin.ipynb,examples/EP_data/WXT_J030902+581637/cat_table.csv,
EP_transients,21,EP J0619.5+0602,94.916,6.028,RA/Dec,190.0,False,,no_candidates,0,,,,,,examples/EP_data/EP_J0619.5+0602/aladin.html,examples/EP_data/EP_J0619.5+0602/aladin.ipynb,examples/EP_data/EP_J0619.5+0602/cat_table.csv,
EP_transients,22,EP260131a,149.9017,-3.3074,RA/Dec,20.0,True,0.937,no_candidates,0,,,,,,examples/EP_data/EP260131a/aladin.html,examples/EP_data/EP260131a/aladin.ipynb,examples/EP_data/EP260131a/cat_table.csv,
EP_transients,23,EP260209a,159.6858,28.3113,RA/Dec,20.0,False,,no_candidates,0,,,,,,examples/EP_data/EP260209a/aladin.html,examples/EP_data/EP260209a/aladin.ipynb,examples/EP_data/EP260209a/cat_table.csv,
EP_transients,24,EP260210a,169.8297,45.3929,RA/Dec,20.0,False,,no_candidates,0,,,,,,examples/EP_data/EP260210a/aladin.html,examples/EP_data/EP260210a/aladin.ipynb,examples/EP_data/EP260210a/cat_table.csv,
EP_transients,25,EP260213a,167.0083,3.9451,RA/Dec,20.0,False,,no_candidates,0,,,,,,examples/EP_data/EP260213a/aladin.html,examples/EP_data/EP260213a/aladin.ipynb,examples/EP_data/EP260213a/cat_table.csv,
EP_transients,26,EP260214a,201.2305,-29.0431,RA/Dec,20.0,False,,no_candidates,0,,,,,,examples/EP_data/EP260214a/aladin.html,examples/EP_data/EP260214a/aladin.ipynb,examples/EP_data/EP260214a/cat_table.csv,
EP_transients,27,EP260214b,191.2598,23.8533,RA/Dec,20.0,True,1.208,no_candidates,0,,,,,,examples/EP_data/EP260214b/aladin.html,examples/EP_data/EP260214b/aladin.ipynb,examples/EP_data/EP260214b/cat_table.csv,
EP_transients,28,EP260221a,178.756,-20.9819,RA/Dec,20.0,True,1.22,no_candidates,0,,,,,,examples/EP_data/EP260221a/aladin.html,examples/EP_data/EP260221a/aladin.ipynb,examples/EP_data/EP260221a/cat_table.csv,
EP_transients,29,EP260223a,92.774,56.577,RA/Dec,190.0,False,,no_candidates,0,,,,,,examples/EP_data/EP260223a/aladin.html,examples/EP_data/EP260223a/aladin.ipynb,examples/EP_data/EP260223a/cat_table.csv,
EP_transients,30,EP260224a,175.2,-41.415,RA/Dec,190.0,False,,success,3,DESI J114040.02-412329.4,175.166733,-41.391491,0.0788138,123.41807174327626,examples/EP_data/EP260224a/aladin.html,examples/EP_data/EP260224a/aladin.ipynb,examples/EP_data/EP260224a/cat_table.csv,
EP_transients,31,EP260227a,223.1002,-11.386,RA/Dec,20.0,True,2.714,success,1,DESI J145224.47-112324.3,223.101974,-11.39009,0.0621467,15.999754007016298,examples/EP_data/EP260227a/aladin.html,examples/EP_data/EP260227a/aladin.ipynb,examples/EP_data/EP260227a/cat_table.csv,
EP_transients,32,EP260302a,132.9655,-65.9859,RA/Dec,20.0,True,1.535,no_candidates,0,,,,,,examples/EP_data/EP260302a/aladin.html,examples/EP_data/EP260302a/aladin.ipynb,examples/EP_data/EP260302a/cat_table.csv,
EP_transients,33,EP260306a,145.9478,15.6963,RA/Dec,20.0,True,4.773,no_candidates,0,,,,,,examples/EP_data/EP260306a/aladin.html,examples/EP_data/EP260306a/aladin.ipynb,examples/EP_data/EP260306a/cat_table.csv,
EP_transients,34,EP260314a,211.8437,-23.4601,RA/Dec,20.0,True,,no_candidates,0,,,,,,examples/EP_data/EP260314a/aladin.html,examples/EP_data/EP260314a/aladin.ipynb,examples/EP_data/EP260314a/cat_table.csv,
EP_transients,35,EP260316a,226.984,27.4447,RA/Dec,20.0,True,,no_candidates,0,,,,,,examples/EP_data/EP260316a/aladin.html,examples/EP_data/EP260316a/aladin.ipynb,examples/EP_data/EP260316a/cat_table.csv,
EP_transients,36,EP260308a,170.742,44.283,RA/Dec,190.0,False,,no_candidates,0,,,,,,examples/EP_data/EP260308a/aladin.html,examples/EP_data/EP260308a/aladin.ipynb,examples/EP_data/EP260308a/cat_table.csv,
EP_transients,37,EP260321a,149.9287,0.4177,RA/Dec,20.0,True,0.0343,success,2,SDSS J095942.88+002506.2,149.929169,0.417716,0.0345446,1.6893373876799926,examples/EP_data/EP260321a/aladin.html,examples/EP_data/EP260321a/aladin.ipynb,examples/EP_data/EP260321a/cat_table.csv,
EP_transients,38,EP260322a,255.5573,17.2089,RA/Dec,190.0,False,,success,3,DESI J170213.97+171216.9,255.558212,17.204685,0.0763475,15.494720718849605,examples/EP_data/EP260322a/aladin.html,examples/EP_data/EP260322a/aladin.ipynb,examples/EP_data/EP260322a/cat_table.csv,
EP_transients,39,EP260324a,131.0547,82.0202,RA/Dec,20.0,True,0.088,success,1,DESI J084412.33+820111.3,131.051392,82.019798,0.0865948,2.1971990524838754,examples/EP_data/EP260324a/aladin.html,examples/EP_data/EP260324a/aladin.ipynb,examples/EP_data/EP260324a/cat_table.csv,
EP_transients,40,EP260327a,215.3746,42.1396,RA/Dec,20.0,False,,no_candidates,0,,,,,,examples/EP_data/EP260327a/aladin.html,examples/EP_data/EP260327a/aladin.ipynb,examples/EP_data/EP260327a/cat_table.csv,
EP_transients,41,EP260329a,5.459,82.513,RA/Dec,190.0,False,,no_candidates,0,,,,,,examples/EP_data/EP260329a/aladin.html,examples/EP_data/EP260329a/aladin.ipynb,examples/EP_data/EP260329a/cat_table.csv,
EP_transients,42,EP260329b,181.3122,4.3526,RA/Dec,20.0,True,,no_candidates,0,,,,,,examples/EP_data/EP260329b/aladin.html,examples/EP_data/EP260329b/aladin.ipynb,examples/EP_data/EP260329b/cat_table.csv,
EP_transients,43,EP260402a,170.9607,63.6128,RA/Dec,20.0,False,,no_candidates,0,,,,,,examples/EP_data/EP260402a/aladin.html,examples/EP_data/EP260402a/aladin.ipynb,examples/EP_data/EP260402a/cat_table.csv,
EP_transients,44,EP260403a,219.1572,-25.5069,RA/Dec,20.0,True,,no_candidates,0,,,,,,examples/EP_data/EP260403a/aladin.html,examples/EP_data/EP260403a/aladin.ipynb,examples/EP_data/EP260403a/cat_table.csv,
EP_transients,45,EP260405a,184.423,-20.156,RA/Dec,190.0,False,,success,1,DESI J121742.60-200832.3,184.427505,-20.1423,0.0574599,51.616630460013454,examples/EP_data/EP260405a/aladin.html,examples/EP_data/EP260405a/aladin.ipynb,examples/EP_data/EP260405a/cat_table.csv,
EP_transients,46,EP260409a,172.908,-9.3442,RA/Dec,20.0,True,,no_candidates,0,,,,,,examples/EP_data/EP260409a/aladin.html,examples/EP_data/EP260409a/aladin.ipynb,examples/EP_data/EP260409a/cat_table.csv,
EP_transients,47,EP260416a,198.8353,31.5986,RA/Dec,20.0,True,1.909,no_candidates,0,,,,,,examples/EP_data/EP260416a/aladin.html,examples/EP_data/EP260416a/aladin.ipynb,examples/EP_data/EP260416a/cat_table.csv,
EP_transients,48,EP260417a,245.3232,-22.0249,RA/Dec,20.0,False,,no_candidates,0,,,,,,examples/EP_data/EP260417a/aladin.html,examples/EP_data/EP260417a/aladin.ipynb,examples/EP_data/EP260417a/cat_table.csv,
EP_transients,49,EP260417b,151.114,51.964,RA/Dec,190.0,False,,success,2,DESI J100422.19+515906.1,151.092468,51.985023,0.0983346,89.4872970060995,examples/EP_data/EP260417b/aladin.html,examples/EP_data/EP260417b/aladin.ipynb,examples/EP_data/EP260417b/cat_table.csv,
EP_transients,50,EP260507a,206.8963,-22.2361,RA/Dec,20.0,True,,no_candidates,0,,,,,,examples/EP_data/EP260507a/aladin.html,examples/EP_data/EP260507a/aladin.ipynb,examples/EP_data/EP260507a/cat_table.csv,
EP_transients,51,EP260509a,239.4813,-18.4328,RA/Dec,190.0,False,,success,2,GSC J155802.48-182700.0,239.510345,-18.450006,0.0848199,116.9440604978754,examples/EP_data/EP260509a/aladin.html,examples/EP_data/EP260509a/aladin.ipynb,examples/EP_data/EP260509a/cat_table.csv,
EP_transients,52,EP260512a,223.899,28.432,RA/Dec,190.0,False,,no_candidates,0,,,,,,examples/EP_data/EP260512a/aladin.html,examples/EP_data/EP260512a/aladin.ipynb,examples/EP_data/EP260512a/cat_table.csv,
EP_transients,53,EP260514a,214.2955,49.3733,RA/Dec,20.0,True,,no_candidates,0,,,,,,examples/EP_data/EP260514a/aladin.html,examples/EP_data/EP260514a/aladin.ipynb,examples/EP_data/EP260514a/cat_table.csv,
EP_transients,54,EP260518a,299.0407,-48.6362,RA/Dec,20.0,True,2.28,no_candidates,0,,,,,,examples/EP_data/EP260518a/aladin.html,examples/EP_data/EP260518a/aladin.ipynb,examples/EP_data/EP260518a/cat_table.csv,
EP_transients,55,EP260526a,236.0897,-23.7507,RA/Dec,20.0,False,,no_candidates,0,,,,,,examples/EP_data/EP260526a/aladin.html,examples/EP_data/EP260526a/aladin.ipynb,examples/EP_data/EP260526a/cat_table.csv,
EP_transients,56,EP260527a,193.0548,1.4806,RA/Dec,20.0,True,0.8,no_candidates,0,,,,,,examples/EP_data/EP260527a/aladin.html,examples/EP_data/EP260527a/aladin.ipynb,examples/EP_data/EP260527a/cat_table.csv,
EP_transients,57,EP260530a,186.11,28.784,RA/Dec,190.0,True,,success,1,DESI J122423.19+284557.9,186.096634,28.766094,0.0668718,77.03311952891588,examples/EP_data/EP260530a/aladin.html,examples/EP_data/EP260530a/aladin.ipynb,examples/EP_data/EP260530a/cat_table.csv,
EP_transients,58,EP260601a,257.649,-1.647,RA/Dec,190.0,True,1.068,no_candidates,0,,,,,,examples/EP_data/EP260601a/aladin.html,examples/EP_data/EP260601a/aladin.ipynb,examples/EP_data/EP260601a/cat_table.csv,
EP_transients,59,EP260602a,240.886,50.563,RA/Dec,190.0,True,,success,1,LEDA 2377657,240.928772,50.607567,0.0387792,187.88171317205652,examples/EP_data/EP260602a/aladin.html,examples/EP_data/EP260602a/aladin.ipynb,examples/EP_data/EP260602a/cat_table.csv,
EP_transients,60,EP260602b,273.483,7.579,RA/Dec,190.0,True,,no_candidates,0,,,,,,examples/EP_data/EP260602b/aladin.html,examples/EP_data/EP260602b/aladin.ipynb,examples/EP_data/EP260602b/cat_table.csv,
EP_transients,61,EP260602c,134.673,-75.673,RA/Dec,190.0,False,,no_candidates,0,,,,,,examples/EP_data/EP260602c/aladin.html,examples/EP_data/EP260602c/aladin.ipynb,examples/EP_data/EP260602c/cat_table.csv,
EP_transients,62,EP260605a,273.298,-40.3945,RA/Dec,20.0,False,,no_candidates,0,,,,,,examples/EP_data/EP260605a/aladin.html,examples/EP_data/EP260605a/aladin.ipynb,examples/EP_data/EP260605a/cat_table.csv,
EP_transients,63,EP260610a,306.1055,-25.9057,RA/Dec,20.0,False,,no_candidates,0,,,,,,examples/EP_data/EP260610a/aladin.html,examples/EP_data/EP260610a/aladin.ipynb,examples/EP_data/EP260610a/cat_table.csv,
EP_transients,64,EP260610b,267.6268,46.5388,RA/Dec,20.0,True,1.1,no_candidates,0,,,,,,examples/EP_data/EP260610b/aladin.html,examples/EP_data/EP260610b/aladin.ipynb,examples/EP_data/EP260610b/cat_table.csv,
EP_transients,65,EP260616a,256.0839,-32.3007,RA/Dec,20.0,False,,no_candidates,0,,,,,,examples/EP_data/EP260616a/aladin.html,examples/EP_data/EP260616a/aladin.ipynb,examples/EP_data/EP260616a/cat_table.csv,
EP_transients,66,EP260618a,276.6799,23.8439,RA/Dec,20.0,True,,no_candidates,0,,,,,,examples/EP_data/EP260618a/aladin.html,examples/EP_data/EP260618a/aladin.ipynb,examples/EP_data/EP260618a/cat_table.csv,
EP_transients,67,EP260623a,328.2725,12.7946,RA/Dec,20.0,True,0.703,no_candidates,0,,,,,,examples/EP_data/EP260623a/aladin.html,examples/EP_data/EP260623a/aladin.ipynb,examples/EP_data/EP260623a/cat_table.csv,
EP_transients,68,EP260628a,312.9884,-34.3748,RA/Dec,20.0,False,,no_candidates,0,,,,,,examples/EP_data/EP260628a/aladin.html,examples/EP_data/EP260628a/aladin.ipynb,examples/EP_data/EP260628a/cat_table.csv,
EP_transients,69,EP260828b,327.607,-29.3276,RA/Dec,20.0,False,,no_candidates,0,,,,,,examples/EP_data/EP260828b/aladin.html,examples/EP_data/EP260828b/aladin.ipynb,examples/EP_data/EP260828b/cat_table.csv,
EP_transients,70,EP260703a,274.7265,-62.6004,RA/Dec,190.0,False,,success,4,GLADE J181900.94-623524.,274.753906,-62.590042,0.0569819,58.75921620842229,examples/EP_data/EP260703a/aladin.html,examples/EP_data/EP260703a/aladin.ipynb,examples/EP_data/EP260703a/cat_table.csv,
EP_transients,71,EP260711a,213.2511,-58.8603,RA/Dec,190.0,False,,no_candidates,0,,,,,,examples/EP_data/EP260711a/aladin.html,examples/EP_data/EP260711a/aladin.ipynb,examples/EP_data/EP260711a/cat_table.csv,
EP_transients,72,EP260713a,283.2049,-13.1132,RA/Dec,20.0,False,,no_candidates,0,,,,,,examples/EP_data/EP260713a/aladin.html,examples/EP_data/EP260713a/aladin.ipynb,examples/EP_data/EP260713a/cat_table.csv,
